CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
AT-31,,AR-04,,CP03ISSM-MFD37-01-OPTAAD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,A01717,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD37-03-CTDBPD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-CTDBPD-50110,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD37-04-DOSTAD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,N00549,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-MFD37-07-ZPLSCC000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-ZPLSCC-55100,40.36472,-70.88837,,91.5,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RIC21-00-CPMENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00028,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID26-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00032,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID26-04-VELPTA000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-VELPTA-12747,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID26-07-NUTNRB000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-NUTNRB-00283,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID26-08-SPKIRB000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-SPKIRB-00290,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID27-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00033,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID27-01-OPTAAD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,A00098,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID27-02-FLORTD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-FLORTD-01324,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID27-03-CTDBPC000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,CGINS-CTDBPC-50109,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-RID27-04-DOSTAD000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,N00550,40.36472,-70.88837,,7,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-SBC11-00-CPMENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00027,40.36472,-70.88837,,0,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-SBD11-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00030,40.36472,-70.88837,,0,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-SBD11-01-MOPAK0000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00024,40.36472,-70.88837,,0,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-SBD11-02-HYDGN0000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00025,40.36472,-70.88837,,0,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-SBD11-06-METBKA000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,N00757,40.36472,-70.88837,,-3,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-SBD12-00-DCLENG000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00031,40.36472,-70.88837,,0,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-SBD12-03-HYDGN0000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,R00026,40.36472,-70.88837,,0,96,nominal_depth
AT-31,,AR-04,,CP03ISSM-SBD12-04-PCO2AA000,3,1,2015-10-21T17:44:00,2016-05-14T13:45:00,N00243,,N00552,40.36472,-70.88837,,0,96,nominal_depth
AR-04,,AR-08,,CP03ISSM-MFC31-00-CPMENG000,4,1,2016-05-28T14:43:00,2016-10-15T12:14:00,OL000253,,OL000262,40.35945,-70.88498,,91.5,95,nominal_depth
