,ASSET_UID,LEGACY_ASSET_UID,TYPE,Mobile,DESCRIPTION OF EQUIPMENT,MIO_Inventory_Description,Manufacturer,Model,Manufacturer's Serial No./Other Identifier,Firmware Version,ACQUISITION DATE,ORIGINAL COST,comments,MIO,RCA,In Asset Tracking
2746,CGINS-VELPTA-08539,A00237,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 8539,,20121217.0,8500.0,,,False,False
2750,CGINS-VELPTA-11380,N00414,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 400M),Nortek,Aquadopp,AQD 11380,,20130917.0,8500.0,,,False,False
2754,CGINS-VELPTA-11398,N00413,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 400M),Nortek,Aquadopp,AQD 11398,,20130917.0,8500.0,,,False,False
2755,CGINS-VELPTA-11401,OL000293,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 400M),Nortek,Aquadopp,AQD 11401,,,,,,False,False
2757,CGINS-VELPTA-11405,N00418,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 400M),Nortek,Aquadopp,AQD 11405,,20130917.0,8500.0,,,False,False
2760,CGINS-VELPTA-11748,A01021,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11748,,20130916.0,8650.0,,,False,False
2761,CGINS-VELPTA-11768,N00421,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 400M),Nortek,Aquadopp,AQD 11768,,20130917.0,8500.0,,,False,False
2762,CGINS-VELPTA-11774,A01015,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11774,,20130916.0,8650.0,,,False,False
2763,CGINS-VELPTA-11775,A01017,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11775,,20130916.0,8650.0,,,False,False
2764,CGINS-VELPTA-11780,A01018,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11780,,20130916.0,8650.0,,,False,False
2765,CGINS-VELPTA-11786,A01019,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11786,,20130916.0,8650.0,,,False,False
2766,CGINS-VELPTA-11787,A01020,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11787,,20130916.0,8650.0,,,False,False
2767,CGINS-VELPTA-11789,A01016,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11789,,20130916.0,8650.0,,,False,False
2768,CGINS-VELPTA-11790,A01022,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11790,,20130916.0,8650.0,,,False,False
2769,CGINS-VELPTA-11814,A01023,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11814,,20130916.0,8650.0,,,False,False
2770,CGINS-VELPTA-11820,A01024,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11820,,20130916.0,8650.0,,,False,False
2771,CGINS-VELPTA-11823,A01025,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 11823,,20130916.0,8650.0,,,False,False
2779,CGINS-VELPTA-12703,A01751,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12703,,20150831.0,9180.0,,,False,False
2780,CGINS-VELPTA-12707,A01747,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12707,,20150831.0,9180.0,,,False,False
2782,CGINS-VELPTA-12712,A01753,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12712,,20150831.0,9180.0,,,False,False
2783,CGINS-VELPTA-12721,A01754,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12721,,20150831.0,9180.0,,,False,False
2784,CGINS-VELPTA-12732,A01748,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12732,,20150831.0,9180.0,,,False,False
2785,CGINS-VELPTA-12737,A01749,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12737,,20150831.0,9180.0,,,False,False
2786,CGINS-VELPTA-12742,A01750,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12742,,20150831.0,9180.0,,,False,False
2787,CGINS-VELPTA-12746,A01752,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12746,,20150831.0,9180.0,,,False,False
2810,CGINS-VELPTJ-11259,N00590,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-001,Nortek,Aquadopp,AQD 11259,,20130630.0,9240.0,,Oregon State University,False,False
2811,CGINS-VELPTJ-11779,N00598,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-006,Nortek,Aquadopp,AQD 11779,,20140929.0,9240.0,,Oregon State University,False,False
2812,CGINS-VELPTJ-11900,N00574,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-003,Nortek,Aquadopp,AQD 11900,,20140616.0,9240.0,,Oregon State University,False,False
2813,CGINS-VELPTJ-11912,N00582,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-002,Nortek,Aquadopp,AQD 11912,,20140630.0,9240.0,,Oregon State University,False,False
2814,CGINS-VELPTJ-11915,N00558,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-005,Nortek,Aquadopp,AQD 11915,,20140801.0,9240.0,,,False,False
2815,CGINS-VELPTJ-11916,N00566,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-004,Nortek,Aquadopp,AQD 11916,,20140801.0,9240.0,,,False,False
2816,CGINS-VELPTJ-12876,,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-007,Nortek,Aquadopp,AQD 12876,,20161230.0,,,Oregon State University,False,False
2817,CGINS-VELPTJ-12886,,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-008,Nortek,Aquadopp,AQD 12886,,20161230.0,,,Oregon State University,False,False
2820,CGINS-WAVSSA-05271,A00793,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SER A,AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05271,,20140130.0,22660.0,,,False,False
2821,CGINS-WAVSSA-05281,A00794,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SER A,AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05281,,20140130.0,22660.0,,,False,False
2822,CGINS-WAVSSA-05291,A00795,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SER A,AXYS Technologies,TRIAXYS Directional Wave Sensor,5291,,20140130.0,22660.0,,,False,False
2823,CGINS-WAVSSA-05301,A00796,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SER A,AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05301,,20140130.0,22660.0,,,False,False
2826,CGINS-WAVSSA-05771,A01026,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NM),AXYS Technologies,TRIAXYS Directional Wave Sensor,5771,,20140204.0,22660.0,,,False,False
2832,CGINS-WAVSSA-06281,A01670,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A,AXYS Technologies,TRIAXYS Directional Wave Sensor,6281,,20150521.0,24039.99,,,False,False
2833,CGINS-WAVSSA-06291,A01669,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A,AXYS Technologies,TRIAXYS Directional Wave Sensor,6291,,20150521.0,24039.99,,,False,False
2835,CGINS-WAVSSA-06311,A01671,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A,AXYS Technologies,TRIAXYS Directional Wave Sensor,6311,,20150521.0,24039.99,,,False,False
2836,CGINS-WAVSSA-06321,A01672,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A,AXYS Technologies,TRIAXYS Directional Wave Sensor,6321,,20150521.0,24039.99,,,False,False
2840,CGINS-ZPLSCC-55075,A01151,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,SONAR BIOACOUSTIC AZFP,ASL Environmental,AZFP,55075,,20141104.0,46964.0,,,False,False
2841,CGINS-ZPLSCC-55076,A01152,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,SONAR BIOACOUSTIC AZFP,ASL Environmental,AZFP,55076,,20141104.0,46964.0,,,False,False
2843,CGINS-ZPLSCC-55078,A01153,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,SONAR BIOACOUSTIC AZFP,ASL Environmental,AZFP,55078,,20141104.0,46964.0,,,False,False
2844,CGINS-ZPLSCC-55079,A01154,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,SONAR BIOACOUSTIC AZFP,ASL Environmental,AZFP,55079,,20141104.0,46964.0,,,False,False
2846,CGINS-ZPLSCC-55096,A01783,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,SONAR BIOACOUSTIC AZFP,ASL Environmental,AZFP,55096,,20150909.0,47627.0,,,False,False
2847,CGINS-ZPLSCC-55097,N00675,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSG SERIES A,ASL Environmental,AZFP,55097,,,92685.0,,,False,False
2848,CGINS-ZPLSCC-55098,N00681,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C,ASL Environmental,AZFP,55098,,,92685.0,,,False,False
2849,CGINS-ZPLSCC-55099,A01784,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,SONAR BIOACOUSTIC AZFP,ASL Environmental,AZFP,55099,,20150909.0,47627.0,,,False,False
2854,CGINS-ZPLSCC-55132,,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C,ASL Environmental,AZFP,55132,,20170210.0,,,,False,False
2855,CGINS-ZPLSGA-55067,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55067,,,,,Woods Hole Oceanographic Institution,False,False
2856,CGINS-ZPLSGA-55068,A01829,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55068,,,,,Woods Hole Oceanographic Institution,False,False
2857,CGINS-ZPLSGA-55073,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55073,,,,,Woods Hole Oceanographic Institution,False,False
2858,CGINS-ZPLSGA-55092,A01766,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55092,,20150914.0,92685.0,,,False,False
2859,CGINS-ZPLSGA-55093,A01767,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55093,,20150914.0,92685.0,,,False,False
2860,CGINS-ZPLSGA-55094,OL000598,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55094,,,,,,False,False
2861,CGINS-ZPLSGA-55095,OL000599,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55095,,,,,,False,False
2862,CGINS-ZPLSGA-55104,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55104,,,,,Woods Hole Oceanographic Institution,False,False
2863,CGINS-ZPLSGA-55105,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55105,,20160316.0,46342.5,,,False,False
2864,CGINS-ZPLSGA-55106,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55106,,20160316.0,46342.5,,,False,False
2865,CGINS-ZPLSGA-55107,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55107,,,,,Woods Hole Oceanographic Institution,False,False
2866,CGINS-ZPLSGA-55108,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55108,,,,,Woods Hole Oceanographic Institution,False,False
2867,CGINS-ZPLSGA-55109,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55109,,,,,Woods Hole Oceanographic Institution,False,False
2868,CGINS-ZPLSGA-55110,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55110,,,,,Woods Hole Oceanographic Institution,False,False
2869,CGINS-ZPLSGA-55111,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A,ASL Environmental,AZFP,55111,,,,,Woods Hole Oceanographic Institution,False,False
2870,N00074,N00074,Sensor,0,MOTION,MOTION,,,,,20130510.0,,,,False,False
2871,N00217.1,N00217.1,Sensor,0,GA02HYPM-00001 SIO Electronics,GA02HYPM-00001 SIO Electronics,,,GA02HYPM-RIM01-00-SIOENG00,,,,,,False,False
2872,N00218.1,N00218.1,Sensor,0,MOORING MESCALE FLANKING A SP SIO Electronics,MOORING MESCALE FLANKING A SP SIO Electronics,WHOI,GA03FLMA,GA03FLMA-RIM01-00-SIOENG000,,,,,,False,False
2873,N00218.2,N00218.2,Sensor,0,MOORING MESCALE FLANKING A SP SIO Electronics,MOORING MESCALE FLANKING A SP SIO Electronics,WHOI,GA03FLMA,GA03FLMA-RIS01-00-SIOENG000,,,,,,False,False
2874,N00417,N00417,Sensor,0,"Camera, Uncabled","Camera, Uncabled",Kongsberg Underwater Technology Inc,0484-6102,113,,20140918.0,92768.0,,,False,False
2875,N00419,N00419,Sensor,0,"Camera, Uncabled","Camera, Uncabled",Kongsberg Underwater Technology Inc,0484-6102,109,,20140802.0,92768.0,,,False,False
2876,N00687,N00687,Sensor,0,Wetlabs FLCDRTD with Impulse MCBH(WB)-6-MP-Ti connector,Wetlabs FLCDRTD with Impulse MCBH(WB)-6-MP-Ti connector,WET Labs,FLCDRTD (CDOM),3400/TAG#:116120,,20140128.0,6665.0,,,False,False
2877,N00697,N00697,Sensor,0,CAMDS,CAMDS,Kongsberg Underwater Technology Inc,Custom,0484-6002-0108,,,,,,False,False
2878,N00708,N00708,Sensor,0,Guralp Hydrophone (HYDLF),Guralp Hydrophone (HYDLF),HTI,HTI-90-U/Diff,299470,,20140724.0,19600.0,,,False,False
2879,N00747,N00747,Sensor,0,Bulk Meteorology Instrument Package: METBK LGR Module,CP01CNSM-00002-METBK1,Star Engineering,ASIMET,CP01CNSM-00002-METBK1,,,,,,False,False
2880,N00748,N00748,Sensor,0,Bulk Meteorology Instrument Package: METBK LGR Module,CP01CNSM-00002-METBK2,Star Engineering,ASIMET,CP01CNSM-00002-METBK2,,,,,,False,False
2881,N00749,N00749,Sensor,0,Bulk Meteorology Instrument Package: METBK LGR Module,CP01CNSM-00003-METBK1,Star Engineering,ASIMET,CP01CNSM-00003-METBK1,,,,,,False,False
2882,N00750,N00750,Sensor,0,Bulk Meteorology Instrument Package: METBK LGR Module,CP01CNSM-00003-METBK2,Star Engineering,ASIMET,CP01CNSM-00003-METBK2,,,,,,False,False
2883,N00754,N00754,Sensor,0,Bulk Meteorology Instrument Package: METBK LGR Module,CP04OSSM-00002-METBK,Star Engineering,ASIMET,CP04OSSM-00002-METBK,,,,,,False,False
2884,N00756,N00756,Sensor,0,Bulk Meteorology Instrument Package: METBK LGR Module,CP03ISSM-00002-METBK,Star Engineering,ASIMET,CP03ISSM-00002-METBK,,,,,,False,False
2885,OL000006,OL000006,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,GA01SUMO-00001-MOPAK,,,,,,False,False
2886,OL000007,OL000007,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,GA01SUMO-00001-HYDGN1,,,,,,False,False
2887,OL000008,OL000008,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,GA01SUMO-00001-HYDGN2,,,,,,False,False
2888,OL000015,OL000015,Sensor,0,Surface Buoy Communications and Power Manager,Communications and Power Manager,WHOI,CPM,GA01SUMO-00001-CPM1,,,,TODO placeholder,,False,False
2889,OL000016,OL000016,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GA01SUMO-00001-DCL11,,,,,,False,False
2890,OL000017,OL000017,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GA01SUMO-00001-DCL12,,,,,,False,False
2891,OL000018,OL000018,Sensor,0,Near Surface Instrument Frame Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GA01SUMO-00001-DCL16,,,,,,False,False
2892,OL000027,OL000027,Sensor,0,Subsurface Mooring Platform Controller,SIO Controller,SIO,Subsurface Mooring Controller,GS02HYPM-RIM01-00001,,,,,,False,False
2893,OL000060,OL000060,Sensor,0,Subsurface Mooring Platform Controller,SIO Controller,SIO,Subsurface Mooring Controller,GP02HYPM-00002-SIOENG,,,,,,False,False
2894,OL000075,OL000075,Sensor,0,Surface Buoy Communications and Power Manager,Communications and Power Manager,WHOI,CPM,GS01SUMO-00002-CPM1,,,,,,False,False
2895,OL000076,OL000076,Sensor,0,Communications and Power Manager,Communications and Power Manager,WHOI,CPM,GS01SUMO-00002-CPM2,,,,,,False,False
2896,OL000077,OL000077,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GS01SUMO-00002-DCL11,,,,,,False,False
2897,OL000078,OL000078,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GS01SUMO-00002-DCL12,,,,,,False,False
2898,OL000079,OL000079,Sensor,0,Near Surface Instrument Frame Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GS01SUMO-00002-DCL16,,,,,,False,False
2899,OL000092,OL000092,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,GA01SUMO-00002-MOPAK,,,,,,False,False
2900,OL000093,OL000093,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,GA01SUMO-00002-HYDGN1,,,,,,False,False
2901,OL000094,OL000094,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,GA01SUMO-00002-HYDGN2,,,,,,False,False
2902,OL000097,OL000097,Sensor,0,Surface Buoy Communications and Power Manager,Communications and Power Manager,WHOI,CPM,GA01SUMO-00002-CPM1,,,,,,False,False
2903,OL000098,OL000098,Sensor,0,Surface Buoy Communications and Power Manager,Communications and Power Manager,WHOI,CPM,GA01SUMO-00002-CPM2,,,,,,False,False
2904,OL000099,OL000099,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GA01SUMO-00002-DCL11,,,,,,False,False
2905,OL000100,OL000100,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GA01SUMO-00002-DCL12,,,,,,False,False
2906,OL000101,OL000101,Sensor,0,Near Surface Instrument Frame Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,GA01SUMO-00002-DCL16,,,,,,False,False
2907,OL000103,OL000103,Sensor,0,Subsurface Mooring Platform Controller,SIO Controller,SIO,Subsurface Mooring Controller,GP03FLMB-00002-RIS01,,,,,,False,False
2908,OL000104,OL000104,Sensor,0,Subsurface Mooring Platform Controller,SIO Controller,SIO,Subsurface Mooring Controller,GP03FLMB-00003-RIM01,,,,,,False,False
2909,OL000194,OL000194,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,16,,,,CE01ISSM-00003-DCL17,,False,False
2910,OL000198,OL000198,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CE01ISSM-00003-MOPAK,,,,,,False,False
2911,OL000199,OL000199,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CE01ISSM-00002-MOPAK,,,,,,False,False
2912,OL000200,OL000200,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CE01ISSM-00001-MOPAK,,,,,,False,False
2913,OL000207,OL000207,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CE01ISSM-00004-MOPAK,,,,,,False,False
2914,OL000209,OL000209,Sensor,0,Multi-Function Node Communications and Power Manager,Communications and Power Manager,WHOI,CPM,CE06ISSM-00002-CPM3,,,,,,False,False
2915,OL000214,OL000214,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CE06ISSM-00002-MOPAK,,,,,,False,False
2916,OL000215,OL000215,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CE06ISSM-00003-MOPAK,,,,,,False,False
2917,OL000217,OL000217,Sensor,0,Multi-Function Node Communications and Power Manager,Communications and Power Manager,WHOI,CPM,CE06ISSM-00003-CPM3,,,,,,False,False
2918,OL000219,OL000219,Sensor,0,Near Surface Instrument Frame Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,CE06ISSM-00003-DCL16,,,,CE06ISSM-00003-DCL16,,False,False
2919,OL000223,OL000223,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CP01CNSM-00005-MOPAK,,,,,,False,False
2920,OL000224,OL000224,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CP01CNSM-00005-HYDGN1,,,,,,False,False
2921,OL000225,OL000225,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CP01CNSM-00005-HYDGN2,,,,,,False,False
2922,OL000238,OL000238,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CP02PMCI-00005-MOPAK,,,,,,False,False
2923,OL000241,OL000241,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CP02PMCI-00006-MOPAK,,,,,,False,False
2924,OL000244,OL000244,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CP02PMUI-00007-MOPAK,,,,,,False,False
2925,OL000246,OL000246,Sensor,0,Subsurface Mooring Platform Controller,SIO Controller,SIO,Subsurface Mooring Controller,GI02HYPM-00001-SIOENG,,,,,,False,False
2926,OL000247,OL000247,Sensor,0,Subsurface Mooring Platform Controller,SIO Controller,SIO,Subsurface Mooring Controller,GS03FLMA-00001-ENG-sec,,,,,,False,False
2927,OL000248,OL000248,Sensor,0,Subsurface Mooring Platform Controller,SIO Controller,SIO,Subsurface Mooring Controller,GS03FLMA-00001-ENG- main,,,,,,False,False
2928,OL000254,OL000254,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CP03ISSM-00005-MOPAK,,,,,,False,False
2929,OL000255,OL000255,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CP03ISSM-00004-HYDGN1,,,,,,False,False
2930,OL000256,OL000256,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CP03ISSM-00004-HYDGN2,,,,,,False,False
2931,OL000272,OL000272,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CP04OSSM-00004-MOPAK,,,,,,False,False
2932,OL000273,OL000273,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CP04OSSM-SBD11-HYDGN,,,,,,False,False
2933,OL000274,OL000274,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CP04OSSM-SBD12-HYDGN,,,,,,False,False
2934,OL000292,OL000292,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CE01ISSM-00005-MOPAK,,,,,,False,False
2935,OL000296,OL000296,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,3605-20018-0016,,,,CE01ISSM-00003-DCL17 CE01ISSM-00005-DCL17,,False,False
2936,OL000299,OL000299,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CE02SHSM-00001-HYDGN11,,,,,,False,False
2937,OL000300,OL000300,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CE02SHSM-00001-HYDGN12,,,,,,False,False
2938,OL000306,OL000306,Sensor,0,Near Surface Instrument Frame Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,3,,,,CE02SHSM-00001-DCL27,,False,False
2939,OL000307,OL000307,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,CE02SHSM-00002+MOPAK,,,,,,False,False
2940,OL000308,OL000308,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CE02SHSM-00002-HYDGN11,,,,,,False,False
2941,OL000309,OL000309,Sensor,0,Hydrogen Sensor: HYDGN,Hydrogen Sensor,RKI Instruments,M2A transmitters,CE02SHSM-00002-HYDGN12,,,,,,False,False
2942,OL000310,OL000310,Sensor,0,Surface Buoy Communications and Power Manager,Communications and Power Manager,WHOI,CPM,,,,,CE02SHSM-00002-CPM11,,False,False
2943,OL000312,OL000312,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,,,,,CE02SHSM-00002-DCL11,,False,False
2944,OL000313,OL000313,Sensor,0,Surface Buoy Data Concentrator Logger,Data Concentrator Logger,WHOI,DCL,,,,,CE02SHSM-00002-DCL12,,False,False
2945,OL000331,OL000331,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,PMUI-00001-MOPAK,,,,,,False,False
2946,OL000332,OL000332,Sensor,0,Sensor and Telemetry Platform Controller,SIO Controller,WHOI,STC,PMUI-00001-STC,,,,,,False,False
2947,OL000335,OL000335,Sensor,0,3-Axis Motion Pack: MOPAK,MOPAK - 3-Axis Motion Pack,MicroStrain,3DM-GX3-25,PMUI-00003-MOPAK,,,,,,False,False
