ASSET_UID,LEGACY_ASSET_UID,TYPE,Mobile,DESCRIPTION OF EQUIPMENT,MIO_Inventory_Description,Manufacturer,Model,Manufacturer's Serial No./Other Identifier,Firmware Version,ACQUISITION DATE,ORIGINAL COST,comments,MIO
CGINS-CTDMOG-12375,A00934,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12375,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12376,A00935,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12376,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12377,A00929,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12377,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12378,A00940,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12378,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12379,A00941,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12379,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12396,A00942,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12396,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12400,A00936,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12400,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12401,A00937,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12401,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12402,A00938,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12402,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12403,A00939,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12403,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12404,A00943,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12404,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12405,A00944,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12405,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12406,A00945,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12406,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12407,A00946,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12407,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12408,A00947,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12408,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12409,A00948,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12409,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12410,A00949,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12410,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12411,A00950,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12411,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12412,A00951,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12412,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12413,A00952,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12413,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12414,A00953,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12414,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12584,A01514,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12584,,20141218,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12587,A01516,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12587,,20141218,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12588,A01515,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12588,,20141218,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12608,A01517,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12608,,20141218,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12609,A01518,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-12609,,20141218,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-12638,A01520,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12638,,20141218,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13336,A01339,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G (37IM),Sea-Bird Electronics,SBE 37-IM,37-13336,,20150422,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13419,A01440,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13419,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13420,A01441,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13420,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13421,A01442,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13421,3.1,20150606,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13422,A01443,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13422,3.1,20150606,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13425,A01444,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13425,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13426,A01445,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13426,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13427,A01446,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13427,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13428,A01447,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13428,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13429,A01448,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13429,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13430,A01449,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13430,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13431,A01450,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13431,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13432,A01451,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13432,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13433,A01452,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13433,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13434,A01453,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13434,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13435,A01454,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13435,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13436,A01455,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13436,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13437,A01456,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13437,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13438,A01457,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13438,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13439,A01458,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13439,3.1,20150601,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13560,A01547,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13560,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13561,A01593,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13561,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13578,A01594,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13578,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13579,A01595,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13579,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13589,A01548,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13589,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13590,A01549,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13590,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13593,A01550,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13593,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13594,A01597,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13594,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13595,A01551,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13595,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13596,A01552,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13596,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13597,A01553,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13597,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13598,A01554,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13598,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13599,A01555,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13599,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13600,A01556,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13600,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13601,A01557,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13601,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13603,A01558,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13603,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13604,A01559,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13604,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13605,A01560,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13605,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13606,A01561,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13606,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13607,A01562,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13607,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13608,A01563,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13608,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13616,A01564,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13616,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13617,A01565,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13617,,20150630,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13620,A01583,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13620,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13621,A01584,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13621,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13622,A01585,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13622,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13623,A01586,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13623,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13624,A01587,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13624,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13625,A01588,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13625,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13626,A01589,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13626,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13635,A01590,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13635,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13636,A01598,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13636,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13637,A01591,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13637,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13638,A01592,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13638,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13642,A01596,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13642,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13643,A01601,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13643,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13644,A01599,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13644,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOG-13645,A01600,Sensor,0,CTD Mooring (Inductive): CTDMO Series G,CTDMO SERIES G,Sea-Bird Electronics,SBE 37-IM,37-13645,,20150701,7000,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-10226,A00133,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-10226,,20121214,6400,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-10227,A00134,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-10227,,20121214,6400,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-10228,A00135,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-10228,,20121214,6400,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-10229,A00136,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-10229,,20121214,6400,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-10264,A00149,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-10264,,20121214,6400,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-10265,A00150,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-10265,,20131214,6400,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-10266,A00151,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-10266,,20121214,6400,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-10267,A00152,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-10267,,20121214,6400,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11597,A00688,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11597,,20140128,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11598,A00687,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11598,,20140128,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11599,A00690,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11599,,20140128,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11600,A00689,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11600,,20140128,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11601,A00685,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11601,,20140128,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11602,A00686,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11602,,20140128,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11680,A01407,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11680,,20140221,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11681,A01408,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11681,,20140221,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11682,A01409,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11682,,20140221,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11683,A01410,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11683,,20140221,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11703,A01411,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11703,,20140221,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-11704,A01412,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-11704,,20140221,6600,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12218,A00868,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12218,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12219,A00869,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12219,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12220,A00870,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12220,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12221,A00871,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12221,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12222,A00872,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12222,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12223,A00873,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12223,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12224,A00874,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12224,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12225,A00875,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12225,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12226,A00876,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12226,,20140604,6775,duplicate ooi_barcode number; Missing from SIO inventory,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12227,A00877,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12227,,20140604,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12384,A00959,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12384,,20140722,6775,,Woods Hole Oceanographic Institution
CGINS-CTDMOH-12385,A00958,Sensor,0,CTD Mooring (Inductive): CTDMO Series H,CTDMO SERIES H (37IM),Sea-Bird Electronics,SBE 37-IM,37-12385,,20140722,6775,,Woods Hole Oceanographic Institution
