ASSET_UID,TYPE,Mobile,Geometry,DESCRIPTION OF EQUIPMENT,QUANT,Manufacturer,Model,Manufacturer's Serial No./Other Identifier,Firmware Version,Source of the Equipment/Award No. or PO No.,Whether Title Vests in Recipient or Federal Gov,LOCATION,ROOM NUMBER/CUSTODY,COND.,ACQUISITION DATE,ORIGINAL COST,PERCENTAGE OF FEDERAL PARTICIPATION,comments,primary_tag_date,primary_tag_organization,primary_institute_asset_tag,secondary_tag_date,second_tag_organization,institute_asset_tag,doi_tag_date,doi_tag_organization,doi_institute_asset_tag
ATAPL-68030-20001,,,,"50M ROV MASSP, CAMDS, THSPH Electrical Jumper, ROV CE Plug to MHDXL",,Teledyne ODI,1073306,1073306-1,,111205001,O.L.,UW,SP:C120:SHOP,A,20120223,6340,100%,,20120223,UW,N/A,,,,,,
ATAPL-68030-20002,,,,"50M ROV MASSP, CAMDS, THSPH Electrical Jumper, ROV CE Plug to MHDXL",,Teledyne ODI,1073306,1073306-2,,111205001,O.L.,UW,VISIONS2014:MJ03D,A,20120223,6340,100%,,20120223,UW,N/A,,,,,,
ATAPL-68030-20003,,,,"50M ROV MASSP, CAMDS, THSPH Electrical Jumper, ROV CE Plug to MHDXL",,Teledyne ODI,1073306,1073306-3,,111205001,O.L.,UW,VISIONS2014:MJ03F,A,20120223,6340,100%,,20120223,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68030-20004,,,,"50M ROV MASSP, CAMDS, THSPH Electrical Jumper, ROV CE Plug to MHDXL",,Teledyne ODI,1073306,1073306-4,,111027015,O.L.,UW,VISIONS2014,A,,36880,100%,,,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68030-20005,,,,"50M ROV MASSP, CAMDS, THSPH Electrical Jumper, ROV CE Plug to MHDXL",,Teledyne ODI,1073306,1073306-5,,111027015,O.L.,UW,VISIONS2014,A,,36880,100%,,,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68030-20006,,,,"50M ROV MASSP, CAMDS, THSPH Electrical Jumper, ROV CE Plug to MHDXL",,Teledyne ODI,1073306,1073306-6,,111027015,O.L.,UW,VISIONS2014,A,,36880,100%,,,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68030-20007,,,,,,,,,,111027015,O.L.,UW,VISIONS2014,A,,36880,100%,,,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68030-20008,,,,,,,,,,111122028,O.L.,UW,SP:C120:SHOP,A,20120113,9975,100%,,20120113,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68030-20009,,,,"50M ROV MASSP, CAMDS, THSPH Electrical Jumper, ROV CE Plug to MHDXL",,Teledyne ODI,1073306,1073306-9,,111122028,O.L.,UW,VISIONS2014,A,20120113,9975,100%,,20120113,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68030-20010,,,,"50M ROV MASSP, CAMDS, THSPH Electrical Jumper, ROV CE Plug to MHDXL",,Teledyne ODI,1073306,1073306-10,,111122028,O.L.,UW,VISIONS2014:MJ03D,A,20120113,9975,100%,,20120113,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68073-00001,Sensor,0,,ADCP E-WHM150-6000m (ADCPT-E),1,TELEDYNE RDI,WHM150-6000m,18471,,111122028,O.L.,UW,VISIONS2014,A,20120113,9975,100%,,20120113,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68073-00002,Sensor,0,,ADCP E-WHM150-6000m (ADCPT-E)  (O&M),1,TELEDYNE RDI,WHM150-6000m,18813,,121009018,O.L.,UW,VISIONS2014,A,20121107,10500,100%,,20121107,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68073-00003,Sensor,0,,ADCP E-WHM150-6000m (ADCPT-E),1,TELEDYNE RDI,WHM150-6000m,19224,N/A,111213012,O.L.,UW,SP:C120:HEO3,A,,7438,100%,,A,UW,N/A,,,,9/4/2015,DOI,
ATAPL-68073-00004,Sensor,0,,ADCP E-WHM150-6000m (ADCPT-E),1,TELEDYNE RDI,WHM150-6000m,23442,N/A,111213012,O.L.,UW,SP:C120:HEO3,A,,7438,100%,,A,UW,N/A,,,,,,
